ID,Age,Income,Education,Marital_Status,Total_Spend,Total_Purchases,Total_Campaigns_Accepted,Recency,Cluster,Segment_Name
830,37,74004.0,PhD,Single,1658,15,3,5,0,Budget Conscious
3536,64,19740.0,Graduation,Together,55,7,0,65,3,Deal Seekers
6050,49,57036.0,2n Cycle,Married,1513,26,1,33,1,Affluent Loyalists
125,66,53083.0,2n Cycle,Together,271,17,1,65,1,Affluent Loyalists
3463,49,69283.0,PhD,Married,904,27,0,41,1,Affluent Loyalists
2804,49,46098.0,Master,Single,120,11,1,86,3,Deal Seekers
3745,36,23331.0,2n Cycle,Married,103,8,0,92,3,Deal Seekers
9771,36,23331.0,2n Cycle,Single,269,17,0,97,3,Deal Seekers
451,35,9255.0,Graduation,Single,22,5,0,91,3,Deal Seekers
10530,65,67786.0,PhD,Widow,1156,16,1,0,0,Budget Conscious
1079,53,71969.0,PhD,Married,1086,19,1,59,1,Affluent Loyalists
8920,57,59235.0,Master,Single,1128,28,0,4,1,Affluent Loyalists
6678,35,31928.0,Graduation,Together,72,9,0,5,3,Deal Seekers
3852,63,74881.0,Master,Together,964,27,0,48,1,Affluent Loyalists
528,46,65819.0,Graduation,Married,1383,20,0,99,0,Budget Conscious
73,71,51411.0,PhD,Single,18,4,0,81,2,Moderate Mainstream
5589,60,51983.0,Graduation,Divorced,793,24,0,95,1,Affluent Loyalists
10212,38,42386.0,Master,Together,100,7,0,43,3,Deal Seekers
6365,37,30390.0,2n Cycle,Married,80,6,0,5,3,Deal Seekers
5636,61,30983.0,Graduation,Single,167,8,1,50,3,Deal Seekers
591,67,66033.0,Graduation,Widow,677,20,0,76,1,Affluent Loyalists
2217,49,37284.0,2n Cycle,Married,23,4,0,46,3,Deal Seekers
2544,73,57530.0,Master,Divorced,92,7,0,68,2,Moderate Mainstream
7725,59,76800.0,2n Cycle,Married,641,16,0,33,0,Budget Conscious
8091,68,63943.0,Graduation,Married,1106,17,0,50,1,Affluent Loyalists
7321,62,76081.0,Graduation,Together,1033,14,1,85,0,Budget Conscious
5462,50,67445.0,Graduation,Married,1174,32,0,63,1,Affluent Loyalists
7791,57,37054.0,Master,Married,25,6,0,89,2,Moderate Mainstream
955,62,47175.0,Master,Together,240,17,2,81,1,Affluent Loyalists
4037,48,31859.0,Graduation,Divorced,20,4,0,77,3,Deal Seekers
6642,63,27215.0,Graduation,Divorced,102,11,0,50,2,Moderate Mainstream
2793,48,70179.0,PhD,Divorced,1034,26,0,10,1,Affluent Loyalists
5424,41,39922.0,Graduation,Married,156,9,0,30,3,Deal Seekers
879,48,49681.0,Master,Married,458,21,0,66,1,Affluent Loyalists
9530,36,24645.0,Graduation,Married,17,4,0,16,3,Deal Seekers
4828,70,79865.0,Graduation,Divorced,792,21,0,12,0,Budget Conscious
10699,39,44322.0,Graduation,Married,92,8,0,30,3,Deal Seekers
1497,72,47958.0,Graduation,Single,407,16,0,8,1,Affluent Loyalists
7476,60,63972.0,Master,Single,1269,23,1,93,1,Affluent Loyalists
4390,70,75315.0,Graduation,Together,841,23,0,14,1,Affluent Loyalists
10478,74,55517.0,PhD,Married,633,23,1,53,1,Affluent Loyalists
1081,67,75283.0,PhD,Married,1019,25,0,26,1,Affluent Loyalists
4261,78,82800.0,PhD,Single,1315,26,3,23,0,Budget Conscious
9916,70,38998.0,Graduation,Married,54,8,0,92,2,Moderate Mainstream
5350,33,90638.0,Master,Single,2525,18,2,29,0,Budget Conscious
8135,38,27161.0,Master,Married,52,5,0,41,3,Deal Seekers
8685,47,42014.0,Graduation,Married,436,20,1,56,1,Affluent Loyalists
4967,64,38201.0,PhD,Together,268,15,0,19,2,Moderate Mainstream
2130,42,45203.0,Graduation,Together,147,8,1,4,3,Deal Seekers
9298,77,81574.0,PhD,Together,1798,18,2,89,0,Budget Conscious
8175,32,34935.0,Graduation,Married,137,8,0,71,3,Deal Seekers
6257,48,60482.0,Master,Single,507,17,0,81,1,Affluent Loyalists
3790,68,34633.0,Graduation,Together,15,4,0,31,2,Moderate Mainstream
9952,77,78093.0,Master,Together,1105,17,0,53,0,Budget Conscious
3503,74,82460.0,Graduation,Divorced,974,15,0,78,0,Budget Conscious
5223,58,45903.0,Master,Together,66,8,0,80,2,Moderate Mainstream
4608,37,81361.0,Graduation,Divorced,778,27,1,18,0,Budget Conscious
1626,51,35860.0,PhD,Divorced,49,6,2,37,2,Moderate Mainstream
4764,72,40442.0,Master,Together,169,12,1,52,2,Moderate Mainstream
2471,59,61482.0,Graduation,Married,299,12,0,39,2,Moderate Mainstream
5892,44,34968.0,Graduation,Married,221,17,0,11,3,Deal Seekers
2612,37,75794.0,Graduation,Married,1682,25,1,33,0,Budget Conscious
4971,62,31497.0,PhD,Together,155,10,0,22,2,Moderate Mainstream
5185,69,74268.0,Graduation,Married,892,13,0,83,0,Budget Conscious
10069,36,13724.0,Basic,Together,58,5,1,43,3,Deal Seekers
2262,59,45143.0,Master,Together,311,15,0,74,2,Moderate Mainstream
1131,57,52569.0,PhD,Single,95,7,0,54,2,Moderate Mainstream
1041,51,48432.0,PhD,Single,424,19,1,3,1,Affluent Loyalists
24,64,17144.0,Master,Together,47,12,0,96,2,Moderate Mainstream
3409,40,36108.0,Graduation,Single,339,15,1,68,3,Deal Seekers
7022,53,76445.0,Graduation,Married,1410,21,0,2,0,Budget Conscious
7943,49,36663.0,PhD,Married,35,6,0,40,2,Moderate Mainstream
5272,59,53843.0,Master,Married,562,20,0,64,1,Affluent Loyalists
5453,68,90226.0,Master,Married,2352,24,1,26,0,Budget Conscious
2565,69,70638.0,Master,Divorced,1334,20,1,69,0,Budget Conscious
800,64,44512.0,Graduation,Together,32,6,0,57,2,Moderate Mainstream
11092,63,27116.0,Graduation,Married,41,7,0,78,2,Moderate Mainstream
5062,61,54072.0,PhD,Married,39,5,0,71,2,Moderate Mainstream
8969,47,71855.0,Graduation,Married,1141,25,0,59,1,Affluent Loyalists
4656,34,51250.0,2n Cycle,Single,710,24,1,28,1,Affluent Loyalists
4480,51,60432.0,Master,Married,401,19,0,61,1,Affluent Loyalists
9971,60,65526.0,PhD,Married,506,17,0,22,2,Moderate Mainstream
6729,36,68655.0,Graduation,Single,1538,21,0,95,0,Budget Conscious
1773,46,12393.0,2n Cycle,Married,57,6,0,38,3,Deal Seekers
9242,34,64509.0,Graduation,Single,1722,19,2,19,0,Budget Conscious
1764,49,33955.0,Graduation,Single,270,15,0,92,3,Deal Seekers
6215,47,31353.0,Graduation,Married,31,6,1,24,3,Deal Seekers
10099,40,55434.0,Graduation,Married,882,24,0,21,1,Affluent Loyalists
5423,41,28359.0,Graduation,Together,16,4,0,35,3,Deal Seekers
940,37,57100.0,Graduation,Single,311,14,0,9,2,Moderate Mainstream
3011,59,69139.0,Graduation,Married,227,11,0,23,2,Moderate Mainstream
3298,68,52973.0,Master,Married,1152,31,0,92,1,Affluent Loyalists
8286,59,51717.0,PhD,Together,122,8,1,55,2,Moderate Mainstream
9668,53,18793.0,Graduation,Married,77,9,0,14,3,Deal Seekers
5120,42,66664.0,2n Cycle,Together,1289,19,0,78,0,Budget Conscious
6097,65,50664.0,Graduation,Single,561,24,0,64,1,Affluent Loyalists
7019,61,54414.0,Graduation,Together,211,13,0,49,2,Moderate Mainstream
7408,72,54549.0,PhD,Married,233,12,0,8,2,Moderate Mainstream
8041,53,47111.0,PhD,Widow,1092,21,0,35,1,Affluent Loyalists
252,61,41003.0,PhD,Divorced,601,17,0,11,1,Affluent Loyalists
9986,42,19444.0,Graduation,Together,54,10,1,8,3,Deal Seekers
3276,48,36301.0,2n Cycle,Together,78,7,0,53,3,Deal Seekers
3859,77,73059.0,PhD,Together,1095,26,0,36,1,Affluent Loyalists
3570,55,42731.0,PhD,Together,244,13,0,64,2,Moderate Mainstream
3783,65,52854.0,PhD,Married,116,9,0,43,2,Moderate Mainstream
10207,46,22775.0,Graduation,Together,15,4,0,40,3,Deal Seekers
10906,76,46681.0,PhD,Together,425,16,0,52,2,Moderate Mainstream
3427,69,59821.0,PhD,Married,734,26,0,11,1,Affluent Loyalists
5209,70,50002.0,Graduation,Divorced,638,19,0,21,1,Affluent Loyalists
10711,79,69755.0,Graduation,Married,894,22,0,23,0,Budget Conscious
10785,55,44078.0,Graduation,Married,41,7,0,17,2,Moderate Mainstream
2814,48,30560.0,Master,Together,31,5,0,6,3,Deal Seekers
6866,55,35924.0,Master,Together,34,5,0,56,2,Moderate Mainstream
1665,60,64140.0,PhD,Divorced,1750,18,4,71,0,Budget Conscious
6575,43,56386.0,Graduation,Together,612,25,0,51,1,Affluent Loyalists
3829,45,24594.0,Basic,Together,29,5,0,94,3,Deal Seekers
3091,43,75774.0,2n Cycle,Together,823,21,0,27,1,Affluent Loyalists
10141,64,39228.0,Master,Divorced,20,4,0,1,2,Moderate Mainstream
5177,50,58494.0,Master,Married,396,16,0,56,2,Moderate Mainstream
7005,43,58684.0,Graduation,Single,813,21,1,71,0,Budget Conscious
6409,57,57136.0,Graduation,Divorced,1179,20,1,18,0,Budget Conscious
7485,74,56551.0,PhD,Widow,138,10,0,48,2,Moderate Mainstream
8079,42,22448.0,Graduation,Married,55,9,0,86,2,Moderate Mainstream
8395,63,82014.0,Graduation,Single,1511,22,1,48,0,Budget Conscious
10352,61,34213.0,Graduation,Widow,117,9,1,2,3,Deal Seekers
13,77,25358.0,PhD,Widow,32,6,0,57,2,Moderate Mainstream
1834,46,35544.0,Master,Single,67,6,0,77,2,Moderate Mainstream
2285,70,36634.0,Master,Together,335,15,0,0,2,Moderate Mainstream
2295,70,62670.0,PhD,Married,825,22,0,57,1,Affluent Loyalists
1378,52,50334.0,2n Cycle,Together,694,23,0,24,1,Affluent Loyalists
2781,43,72066.0,Graduation,Single,1792,17,3,55,0,Budget Conscious
1165,66,50729.0,PhD,Single,496,24,0,62,1,Affluent Loyalists
1404,56,34916.0,Graduation,Together,231,13,0,89,3,Deal Seekers
6457,48,64892.0,Graduation,Divorced,902,24,0,77,1,Affluent Loyalists
2639,58,43602.0,Graduation,Single,68,9,0,45,2,Moderate Mainstream
8299,35,33996.0,PhD,Single,71,6,0,46,3,Deal Seekers
6437,39,41473.0,2n Cycle,Single,76,6,0,80,3,Deal Seekers
6912,57,63246.0,PhD,Married,772,22,0,60,1,Affluent Loyalists
7327,65,36732.0,PhD,Married,47,9,0,71,2,Moderate Mainstream
5299,54,69084.0,PhD,Married,1586,25,0,43,1,Affluent Loyalists
4127,57,77766.0,PhD,Married,1529,34,2,97,1,Affluent Loyalists
8143,39,37929.0,PhD,Single,265,13,3,49,3,Deal Seekers
1964,73,86610.0,Graduation,Together,1603,18,0,66,0,Budget Conscious
3690,38,80141.0,Master,Married,2091,22,2,20,0,Budget Conscious
3433,69,72635.0,2n Cycle,Married,981,21,1,54,0,Budget Conscious
3389,54,69016.0,Graduation,Married,1533,34,0,61,1,Affluent Loyalists
4712,33,20193.0,2n Cycle,Together,82,7,0,18,3,Deal Seekers
1170,49,27573.0,Graduation,Married,244,14,0,45,3,Deal Seekers
6347,45,15862.0,Basic,Single,36,5,0,26,3,Deal Seekers
4065,48,49544.0,PhD,Married,404,16,0,0,1,Affluent Loyalists
8230,44,33228.0,Graduation,Married,71,6,0,28,3,Deal Seekers
1215,46,70440.0,Graduation,Together,1572,23,1,49,0,Budget Conscious
5939,53,38232.0,Graduation,Together,122,11,0,84,2,Moderate Mainstream
2156,69,22554.0,PhD,Married,41,10,0,38,2,Moderate Mainstream
7788,41,23536.0,PhD,Married,10,4,0,53,2,Moderate Mainstream
10323,72,49413.0,Graduation,Married,304,13,0,88,2,Moderate Mainstream
7947,55,42231.0,Graduation,Married,37,5,0,99,2,Moderate Mainstream
1891,44,78789.0,Master,Divorced,1754,16,1,12,0,Budget Conscious
2570,56,56534.0,Graduation,Together,815,25,3,35,1,Affluent Loyalists
9256,53,58350.0,Graduation,Single,1001,27,0,5,1,Affluent Loyalists
295,35,81217.0,Graduation,Single,1157,22,0,77,0,Budget Conscious
7397,73,49090.0,Graduation,Single,688,21,0,45,1,Affluent Loyalists
6349,37,61787.0,Master,Divorced,1319,19,0,71,0,Budget Conscious
10790,39,18169.0,PhD,Married,21,4,0,40,3,Deal Seekers
10398,43,24336.0,2n Cycle,Single,31,4,0,82,3,Deal Seekers
2431,34,18222.0,Graduation,Married,67,6,0,70,3,Deal Seekers
550,72,62335.0,Graduation,Divorced,708,21,0,87,1,Affluent Loyalists
1890,53,42033.0,2n Cycle,Together,25,4,0,95,3,Deal Seekers
10742,41,86580.0,PhD,Married,746,11,1,72,0,Budget Conscious
10356,67,41437.0,PhD,Divorced,32,5,0,5,2,Moderate Mainstream
4676,73,73705.0,Master,Widow,1695,25,0,86,1,Affluent Loyalists
8852,48,61064.0,Graduation,Married,1080,28,0,80,1,Affluent Loyalists
3565,69,38452.0,Master,Married,72,9,0,62,2,Moderate Mainstream
5294,35,18358.0,Graduation,Single,57,10,0,49,3,Deal Seekers
1958,51,55012.0,PhD,Together,660,25,0,85,1,Affluent Loyalists
7349,51,9722.0,Basic,Together,103,11,1,7,3,Deal Seekers
8799,40,38175.0,PhD,Married,153,11,0,6,2,Moderate Mainstream
1351,68,58656.0,Master,Together,1220,32,1,25,1,Affluent Loyalists
1045,59,52117.0,Graduation,Together,279,13,0,55,3,Deal Seekers
7732,46,64813.0,Graduation,Married,745,20,0,81,1,Affluent Loyalists
8070,51,54222.0,PhD,Married,264,12,0,98,2,Moderate Mainstream
477,38,83512.0,Graduation,Married,2157,22,5,31,0,Budget Conscious
7832,65,77520.0,Master,Married,1526,23,4,30,0,Budget Conscious
2202,46,41154.0,Graduation,Together,69,6,0,98,3,Deal Seekers
7396,58,80398.0,Graduation,Married,1597,26,1,92,0,Budget Conscious
4055,32,18746.0,Basic,Single,64,8,0,41,3,Deal Seekers
10340,40,35196.0,Graduation,Together,497,18,0,68,1,Affluent Loyalists
10091,68,60230.0,Graduation,Single,1067,17,0,78,1,Affluent Loyalists
7629,47,22108.0,Graduation,Married,31,7,0,46,3,Deal Seekers
10640,50,44392.0,Graduation,Together,211,14,0,71,2,Moderate Mainstream
3498,48,55424.0,PhD,Married,877,25,2,6,1,Affluent Loyalists
6742,45,17688.0,Graduation,Married,11,4,0,82,3,Deal Seekers
1172,41,92491.0,PhD,Married,2034,25,4,71,0,Budget Conscious
569,33,90273.0,Graduation,Single,1991,19,4,32,0,Budget Conscious
4686,62,82571.0,PhD,Widow,1686,24,1,28,0,Budget Conscious
1381,42,38513.0,PhD,Single,324,17,1,20,1,Affluent Loyalists
2634,45,16653.0,Master,Single,69,9,1,10,3,Deal Seekers
10905,69,42586.0,Graduation,Together,252,16,1,7,1,Affluent Loyalists
1744,59,23529.0,Basic,Single,54,5,0,67,3,Deal Seekers
1000,63,74881.0,Master,Together,964,27,0,48,1,Affluent Loyalists
3828,73,71107.0,Graduation,Married,1327,28,0,61,1,Affluent Loyalists
8605,60,46910.0,PhD,Together,68,7,0,36,2,Moderate Mainstream
10304,65,18690.0,Graduation,Married,60,5,0,77,3,Deal Seekers
4351,69,37244.0,Graduation,Divorced,55,5,1,90,3,Deal Seekers
10129,58,82427.0,Graduation,Together,1456,21,1,35,0,Budget Conscious
2499,66,75342.0,2n Cycle,Single,563,18,0,38,1,Affluent Loyalists
10092,70,70044.0,Graduation,Divorced,1504,26,0,46,1,Affluent Loyalists
7500,57,79146.0,Graduation,Single,564,19,0,33,1,Affluent Loyalists
5796,61,77437.0,Graduation,Married,1125,23,1,70,0,Budget Conscious
10556,65,54984.0,Graduation,Married,358,17,1,51,1,Affluent Loyalists
1064,53,42403.0,PhD,Married,42,5,0,18,2,Moderate Mainstream
48,60,55761.0,Graduation,Together,184,10,1,97,2,Moderate Mainstream
7610,41,37292.0,Graduation,Together,460,19,0,32,1,Affluent Loyalists
263,79,45576.0,PhD,Single,145,8,1,9,2,Moderate Mainstream
10814,77,70321.0,Graduation,Together,1376,25,1,6,0,Budget Conscious
9710,55,58086.0,PhD,Divorced,792,23,0,80,1,Affluent Loyalists
9292,72,81795.0,Graduation,Married,1382,23,0,74,0,Budget Conscious
10250,77,28389.0,Basic,Together,28,4,0,49,3,Deal Seekers
7881,78,66835.0,Master,Married,1033,24,0,21,0,Budget Conscious
5847,55,69901.0,Graduation,Divorced,882,23,0,95,1,Affluent Loyalists
737,75,80360.0,PhD,Married,2231,15,3,56,0,Budget Conscious
3571,63,63342.0,PhD,Together,1101,19,2,48,1,Affluent Loyalists
7807,50,44989.0,Graduation,Married,369,16,0,26,1,Affluent Loyalists
3878,44,31859.0,2n Cycle,Single,48,5,0,3,3,Deal Seekers
5092,75,51569.0,PhD,Widow,467,19,2,39,1,Affluent Loyalists
2154,53,30372.0,Graduation,Widow,44,8,0,33,3,Deal Seekers
5394,45,16014.0,Basic,Single,38,10,0,42,3,Deal Seekers
3798,56,41120.0,Graduation,Married,81,9,0,80,2,Moderate Mainstream
3524,53,39763.0,Master,Single,167,10,1,9,3,Deal Seekers
5247,69,38725.0,PhD,Married,45,7,0,52,2,Moderate Mainstream
5883,52,77981.0,Graduation,Married,664,21,0,78,1,Affluent Loyalists
2118,60,62905.0,2n Cycle,Married,622,20,0,68,1,Affluent Loyalists
8812,45,13533.0,2n Cycle,Divorced,48,7,0,45,3,Deal Seekers
6616,49,59481.0,Graduation,Together,461,16,0,47,2,Moderate Mainstream
2797,47,72117.0,Graduation,Married,1073,26,0,34,1,Affluent Loyalists
4328,38,21955.0,2n Cycle,Married,55,8,0,81,3,Deal Seekers
9167,68,67131.0,Graduation,Married,976,26,0,72,1,Affluent Loyalists
10560,44,36802.0,PhD,Single,20,5,0,23,2,Moderate Mainstream
2631,42,71853.0,Graduation,Together,1149,17,0,29,0,Budget Conscious
8312,63,28249.0,Basic,Married,43,6,0,80,3,Deal Seekers
5534,49,47808.0,Master,Married,224,10,1,30,2,Moderate Mainstream
5093,50,25509.0,PhD,Divorced,101,9,1,15,3,Deal Seekers
7592,78,51012.0,PhD,Married,209,10,0,86,2,Moderate Mainstream
8895,39,70596.0,Graduation,Single,968,21,0,68,0,Budget Conscious
8584,72,85431.0,PhD,Together,1165,17,0,54,0,Budget Conscious
2694,57,42664.0,Graduation,Married,24,5,0,44,2,Moderate Mainstream
8910,69,42586.0,Graduation,Together,252,16,1,7,1,Affluent Loyalists
7433,39,29760.0,Graduation,Single,165,12,0,87,3,Deal Seekers
164,47,28973.0,PhD,Married,269,13,0,59,3,Deal Seekers
10477,51,39435.0,PhD,Together,102,7,0,16,2,Moderate Mainstream
2681,40,65370.0,2n Cycle,Married,461,19,0,1,0,Budget Conscious
5150,45,20194.0,Basic,Single,47,7,0,64,3,Deal Seekers
5283,48,42473.0,PhD,Single,144,10,0,72,2,Moderate Mainstream
9645,56,64590.0,Graduation,Married,1338,24,0,98,0,Budget Conscious
10678,65,71232.0,Graduation,Together,917,25,0,91,1,Affluent Loyalists
7261,53,34600.0,Graduation,Together,318,17,1,8,1,Affluent Loyalists
9648,57,46904.0,Graduation,Single,253,14,0,20,3,Deal Seekers
2870,51,49094.0,Graduation,Married,502,20,0,6,1,Affluent Loyalists
8008,41,36075.0,Graduation,Together,119,7,0,54,3,Deal Seekers
1513,45,60839.0,2n Cycle,Together,1250,29,0,72,1,Affluent Loyalists
6173,45,77298.0,Graduation,Together,969,24,0,46,0,Budget Conscious
1419,74,34026.0,Graduation,Together,76,9,0,11,2,Moderate Mainstream
9150,61,48918.0,PhD,Single,62,7,0,21,2,Moderate Mainstream
7960,62,82122.0,2n Cycle,Together,1382,26,1,89,0,Budget Conscious
1250,48,37697.0,Graduation,Single,84,7,0,82,3,Deal Seekers
9905,72,34074.0,Graduation,Together,255,14,1,69,2,Moderate Mainstream
10691,64,28520.0,Master,Married,43,5,0,55,2,Moderate Mainstream
7002,69,62535.0,Graduation,Single,398,14,0,13,2,Moderate Mainstream
2952,47,36273.0,Master,Single,76,8,0,80,2,Moderate Mainstream
8439,60,63404.0,Graduation,Together,902,15,1,97,1,Affluent Loyalists
762,43,75774.0,2n Cycle,Together,823,21,0,27,1,Affluent Loyalists
2831,48,78416.0,Graduation,Together,1179,26,0,99,0,Budget Conscious
6977,50,75702.0,Graduation,Together,1921,29,1,87,0,Budget Conscious
6289,73,59385.0,Master,Together,185,10,0,85,2,Moderate Mainstream
4168,58,37070.0,Graduation,Single,433,23,1,30,1,Affluent Loyalists
8397,73,44689.0,Graduation,Married,34,6,1,82,2,Moderate Mainstream
9284,66,53977.0,Graduation,Together,907,27,0,21,1,Affluent Loyalists
6237,58,7144.0,PhD,Single,416,25,0,92,1,Affluent Loyalists
3130,60,18701.0,Graduation,Single,44,10,0,95,2,Moderate Mainstream
1619,68,90369.0,Graduation,Married,1588,17,1,2,0,Budget Conscious
1990,50,63159.0,PhD,Single,1797,17,1,74,0,Budget Conscious
5513,58,37758.0,Graduation,Together,40,6,0,49,3,Deal Seekers
269,61,46757.0,PhD,Single,1143,21,0,71,1,Affluent Loyalists
8093,55,79734.0,Master,Married,914,14,1,72,0,Budget Conscious
10513,32,63207.0,Graduation,Together,1502,12,1,68,0,Budget Conscious
10177,70,72071.0,Graduation,Divorced,1338,20,0,4,0,Budget Conscious
2549,41,21840.0,PhD,Together,27,5,0,80,3,Deal Seekers
5782,42,58582.0,2n Cycle,Together,763,22,1,15,1,Affluent Loyalists
10057,73,72282.0,Graduation,Single,1331,22,1,70,0,Budget Conscious
10307,68,50387.0,Graduation,Married,525,19,0,91,1,Affluent Loyalists
8566,63,32583.0,PhD,Together,9,4,0,10,2,Moderate Mainstream
2415,62,62568.0,Graduation,Together,953,16,1,99,1,Affluent Loyalists
5684,53,44635.0,Master,Divorced,68,7,0,25,2,Moderate Mainstream
8334,53,33316.0,Master,Single,131,10,0,34,2,Moderate Mainstream
9166,56,63967.0,Graduation,Married,882,23,0,57,1,Affluent Loyalists
1440,46,52513.0,2n Cycle,Together,1149,25,0,84,1,Affluent Loyalists
78,55,25293.0,Graduation,Married,37,5,0,51,3,Deal Seekers
5441,59,54111.0,PhD,Widow,388,15,0,97,2,Moderate Mainstream
5302,38,78394.0,Graduation,Together,1428,16,1,13,0,Budget Conscious
4687,66,80739.0,Master,Married,1633,24,0,92,0,Budget Conscious
1087,49,22669.0,Master,Together,173,10,1,30,3,Deal Seekers
6859,37,29236.0,Graduation,Single,99,9,0,30,3,Deal Seekers
9860,65,44911.0,Graduation,Together,215,12,0,11,2,Moderate Mainstream
7129,62,54693.0,PhD,Married,929,31,0,72,1,Affluent Loyalists
5866,50,48186.0,Graduation,Together,219,12,0,39,2,Moderate Mainstream
10521,47,54809.0,Graduation,Married,174,12,1,0,2,Moderate Mainstream
7393,46,41580.0,Graduation,Together,92,9,0,15,3,Deal Seekers
7849,54,80336.0,PhD,Married,1052,25,0,12,0,Budget Conscious
332,67,47743.0,Graduation,Married,275,14,1,56,2,Moderate Mainstream
9847,69,62972.0,2n Cycle,Married,587,16,0,39,1,Affluent Loyalists
531,70,57333.0,PhD,Divorced,1662,33,1,55,1,Affluent Loyalists
9576,42,32313.0,PhD,Together,159,11,0,60,3,Deal Seekers
6906,71,84953.0,Master,Widow,1024,18,4,73,0,Budget Conscious
7419,56,27071.0,Master,Divorced,35,7,0,90,2,Moderate Mainstream
3170,67,68148.0,Master,Together,1042,15,0,86,0,Budget Conscious
8527,59,65735.0,Master,Together,395,19,0,37,1,Affluent Loyalists
7872,49,86836.0,PhD,Married,557,23,4,7,0,Budget Conscious
9931,61,4023.0,PhD,Married,9,15,0,29,3,Deal Seekers
10595,34,30093.0,Graduation,Married,69,6,0,19,3,Deal Seekers
4609,58,57705.0,PhD,Married,486,18,0,14,1,Affluent Loyalists
5010,36,25008.0,Graduation,Single,34,6,0,72,3,Deal Seekers
4427,29,83257.0,2n Cycle,Single,1365,28,3,56,0,Budget Conscious
11148,49,22280.0,Graduation,Together,13,4,0,85,3,Deal Seekers
1168,46,72159.0,PhD,Married,1401,21,0,62,0,Budget Conscious
9595,63,64260.0,Graduation,Together,1574,14,1,1,0,Budget Conscious
10163,40,82733.0,PhD,Single,1323,20,1,28,0,Budget Conscious
2886,53,74290.0,Master,Divorced,1217,32,2,70,1,Affluent Loyalists
6710,73,58217.0,Master,Single,103,7,0,84,2,Moderate Mainstream
5316,48,21024.0,Master,Together,84,7,0,89,3,Deal Seekers
9029,52,70116.0,PhD,Married,1536,23,0,73,0,Budget Conscious
521,39,54006.0,Graduation,Together,581,18,0,42,1,Affluent Loyalists
1459,58,69063.0,PhD,Married,928,14,0,16,1,Affluent Loyalists
10241,49,11448.0,2n Cycle,Divorced,14,4,0,16,3,Deal Seekers
1630,45,61825.0,Graduation,Single,424,15,0,56,2,Moderate Mainstream
3254,53,70886.0,Graduation,Married,960,14,0,65,0,Budget Conscious
9064,42,69109.0,Graduation,Married,1555,20,2,10,0,Budget Conscious
3678,51,60208.0,Graduation,Widow,656,29,2,13,1,Affluent Loyalists
4227,56,32889.0,Master,Together,55,9,0,78,2,Moderate Mainstream
9467,40,34738.0,Graduation,Single,20,5,0,51,3,Deal Seekers
8486,53,30538.0,Master,Together,367,17,0,27,1,Affluent Loyalists
2186,47,82326.0,2n Cycle,Together,2257,22,4,30,0,Budget Conscious
3286,57,26642.0,PhD,Divorced,42,7,0,71,2,Moderate Mainstream
8602,60,69932.0,Graduation,Divorced,1049,26,0,97,1,Affluent Loyalists
3722,52,44503.0,Graduation,Single,48,7,0,83,2,Moderate Mainstream
6715,76,60200.0,PhD,Single,685,25,0,3,1,Affluent Loyalists
4796,72,49638.0,Graduation,Divorced,39,5,0,71,2,Moderate Mainstream
9612,37,23830.0,2n Cycle,Single,43,5,0,3,3,Deal Seekers
3766,65,33051.0,Master,Widow,835,21,1,15,1,Affluent Loyalists
1399,66,72905.0,Graduation,Married,1515,20,1,52,0,Budget Conscious
1570,73,69702.0,PhD,Together,1039,26,0,8,1,Affluent Loyalists
3426,49,70300.0,Graduation,Divorced,1596,26,0,89,1,Affluent Loyalists
3074,40,70643.0,PhD,Married,1828,18,1,66,0,Budget Conscious
8341,55,30396.0,PhD,Married,34,6,2,22,2,Moderate Mainstream
5180,56,50616.0,PhD,Divorced,149,10,0,56,2,Moderate Mainstream
6461,55,62772.0,Master,Single,946,23,1,74,0,Budget Conscious
7679,39,30298.0,PhD,Single,28,6,0,48,2,Moderate Mainstream
10702,40,52413.0,Graduation,Single,450,17,0,67,1,Affluent Loyalists
7505,67,44155.0,PhD,Married,46,5,0,24,2,Moderate Mainstream
5113,53,86979.0,PhD,Divorced,1702,16,2,67,0,Budget Conscious
10858,49,76532.0,Graduation,Together,820,25,0,38,1,Affluent Loyalists
2961,42,42081.0,Graduation,Married,382,15,1,86,3,Deal Seekers
2747,36,67546.0,PhD,Married,2126,20,0,90,0,Budget Conscious
3010,35,88420.0,Master,Together,2069,20,3,87,0,Budget Conscious
5790,39,31158.0,Graduation,Married,72,7,0,62,3,Deal Seekers
6892,56,61671.0,Graduation,Divorced,732,28,2,23,1,Affluent Loyalists
1743,50,69719.0,Graduation,Single,801,11,0,99,0,Budget Conscious
3578,75,49160.0,Graduation,Divorced,236,12,0,29,2,Moderate Mainstream
8462,46,24882.0,Basic,Together,80,5,1,52,3,Deal Seekers
5558,70,90933.0,PhD,Single,1685,15,1,90,0,Budget Conscious
4619,79,113734.0,PhD,Single,277,27,0,9,1,Affluent Loyalists
8780,74,59292.0,PhD,Together,507,18,0,71,1,Affluent Loyalists
10789,60,45759.0,PhD,Married,68,7,0,13,2,Moderate Mainstream
10779,41,22148.0,Graduation,Single,49,5,0,16,3,Deal Seekers
5896,37,73395.0,Master,Married,397,15,0,94,2,Moderate Mainstream
2337,53,29819.0,Graduation,Divorced,39,9,0,77,3,Deal Seekers
